src,rel,dst,src_label,dst_label,row_id
node:61086d64-ddbd-433c-b5a9-557fbb8660aa,"ORGANIZATION, INJURY_TYPE, LOCATION.",node:0c2d0a68-8ef2-4087-84d5-b5a519422c88,"""LANDESIST",INCIDENT_TYPE,239
node:61086d64-ddbd-433c-b5a9-557fbb8660aa,"<The Landslide case is a type of Accident, categorized as Basic Organizational - Hazard Identification & Risk Assessment. The title for this incident was NON Technip OOwned: SCA-DA 31 - Financial Impact on the organization/asset figures with deadline by November 25th, 2018.)",node:ff1566da-a5a7-4b59-9783-657e6d83470d,"""LANDESIST",ORGANIZATION AND DATE,240
node:d84b6027-f910-48e5-824b-2e333f5bd87d,"""Workplace Injury - Dehydration and dizziness due to excessive water intake without proper electrolyte balance"">
""Occupational Illness - Headache due to workplace conditions at the marine operations docking site"">
""Workplace Injury - Sleep deprivation due to night shift work"">
""Workplace Injury - Allergic reaction to food due to dietary restrictions at the workplace"">",node:5bcd6db7-1caa-460b-8508-3f7d04a14059,"""WORKPLACE INJURY""","""GLOBAL 1201, ABERDEEN, UK""",241
node:851d624c-b99a-4257-9a4a-3bfbaa78b464,LOCATION,node:1d9f7962-971f-4375-9d38-bb5e59ca1511,ADMINISTRATIVE BUILDING,DATE - INCIDENT REPORTED ON 11/30/2018 AND CLOSED BY DEADLINE OF 12/1CTH OCCURRED AT THE WORKPLACE: ADMINISTRATIVE BUILDING,242
node:851d624c-b99a-4257-9a4a-3bfbaa78b464,"The corresponding operating center in Brazil is Sam's office located at Macae)Relationship strength: 7 (This incident was reported to the appropriate authority for handling and investigation.)(""entity""",node:951a8e56-5f0f-49e9-b7b4-df576b06f4a3,ADMINISTRATIVE BUILDING,"OPERATING CENTER - SAM FMCTBRAZIL, MACAE",243
node:2f9f16a4-bb18-4111-b4ec-5f70e375c2e7,<LOCATION OF CLINIC EXAMINED BY DOCTOR,node:eb2d3e6d-5815-426a-b8bd-9486d84fdd98,PERSONALITY NAME,EQUIPMENT USED DURING INCIDENT AND ITS CONTRIBUTION TO RELATIONSHIP STRENGTH,244
node:311810f6-62c7-4d32-84aa-aab804f87e36,"October 30, 2018",node:7b1daf6e-6fd7-473b-9c65-4ab22b6c67d7,DATE OF INCIDENT,<DATE>,245
node:d8cff970-e949-44bf-8b02-bdd87db440ca,"<relationship_description>""The unchained tree assemblies were not suitable for the installation at wells and led to a near miss. The likelihood of this happening is unlikely but has been reported as completed with no injuries on 1/13/2023, which falls under Equipment Suitability in construction - Installation-Operations work process)",node:cc844d36-8642-4050-b5ea-1f7c48cb808b,TECHNIPFMCG040-G02650G040,"UNSAFE STAND,BODY_PART AND INCIDENT_TYPE:TREE ASSEMBLY FELL DUE TO UNEVEN GROUND & IMPROPER STAND USED (INCIDENT TYPE)",246
node:0056c4e3-e329-48a1-bed7-a4a0c614c193,The body part involved in this incident is not specified but implied to be at risk due to the likelihood of falling objects during a mechanical process involving stored energy (dropped or lifted equipment)),node:85ee3d50-7765-4f07-8c4c-4d3cbf4847ac,BODY_PART,HEAD,247
node:c034f807-17f7-4316-adbc-eed7b2a437c2,SPRINGFIELD CITY JUNCTION,node:4f500cd9-0663-444d-a11b-a06f24c86acc,"""RELATIONSHIP""",BRAIN INJURY,248
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,"""CENTRAL INSTITUTION""",node:e8b681cd-e9cf-4926-a75e-23ad30c30b01,"""ENTITY""","""MARTIN SMITH""",249
node:cbb50309-08b3-40b6-bcb6-a252bdf4a82a,"""Mike attempted to remove a plug from the Genesis, which led to his injury.""",node:624f907a-e3d8-42ae-bdb9-e64c69d93118,"""MIKE CASTOR""","""GENESIS PLUG""",250
node:cbb50309-08b3-40b6-bcb6-a252bdf4a82a,"""The incident involving Sarah Courtney's shoulder pain directly affected Mike Castor, leading to his injury.""",node:e489f798-9fcd-4f60-bf59-9c97057f2e7e,"""MIKE CASTOR""","""SARAH COURTNEY INCIDENT""",251
node:cbb50309-08b3-40b6-bcb6-a252bdf4a82a,"""The incident occurred at Erie Manufacturing facility in the workplace of Mike Castor.""",node:3c9d74f3-7030-4c9b-83de-8eac0394f619,"""MIKE CASTOR""","""ERIE MANUFACTURING, ERIE, USA""",252
node:4f933357-2a0f-4fac-8ddb-d1fc01339336,"""The case involving Mike Castor's shoulder pain is under the Surface Business Unit, specifically within Production Solutions.""",node:348ca12b-d2d3-4790-b284-bad194fa4a20,"""MIKE CASTOR SHOULDER PAIN CASE""","""SURFACE BUSINESS UNIT PRODUCTION SOLUTIONS""",253
node:4f933357-2a0f-4fac-8ddb-d1fc01339336,"""The case was reported and managed using Intelex as the system for record keeping.""",node:b016adbe-ee91-4d29-858b-75aee643082a,"""MIKE CASTOR SHOULDER PAIN CASE""","""INTELEX SYSTEM OF RECORD""",254
node:7ca5ffb4-786f-4c41-a6b2-f0ab7079a19c,"<The Synergi system for record, the|>>(**(""entity""",node:e581af82-7b2a-46a8-83d4-589a2c93ebfc,"CLIENT: STATOIL ASA AND INCIDENT - SUBSEA EUROPE (FMCKSUBSEA IN TANANGER, NORWAY EUROPE)",<THE CASE WAS REPORTED BY THE CLIENT FOR THIS ACTIVITY WHICH INVOLVES SITE SUBCONTRACTING AND IS CATEGORIZED AS MECHANICAL - EQUIPMENT CONDITION. THE DESCRIPTION OF RELATIONSHIP SAMUEL N/AURELIAN BODY NUT BOLT BOLTS ON SPEED LOCK SEGMENT TO INDICATE THAT IT'S POTENTIAL IMPACT: INJURY-4,255
node:6616bb91-3a9d-45a6-9964-2f61424ca1ce,"<INSTALLED INCIDENT ON 3/6/2017 AND REPORTED BY PT Seaquest Workers at zObsolete - Batam Facility, Asia Pacific",node:96cbccb3-b69e-4efa-bb10-00f1c75d5c37,"""NEAR MISS INCIDENT TYPE""",YAMAL LNG PROJECT YAMAL - C009 (BATAM),256
node:6616bb91-3a9d-45a6-9964-2f61424ca1ce,"<INSTALLED INCIDENT ON 3/6/2017 AND REPORTED BY PT Seaquest Workers at zObsolete - Batam HVAC 2 without methode statement
<INSTALLED INCIDENT ON 3/6/2017 AND REPORTED BY PT Seaquest Workers on zObsolete lifting gears during installation of the hollow beam in HVAC 2 without methode statement",node:d69d147e-4c35-4e4e-9dc9-cae451312407,"""NEAR MISS INCIDENT TYPE""","YAMAL LNG PROJECT YAMAL - C009 (BATAM FACILITY, BATAM, INDONESIA)",257
node:6616bb91-3a9d-45a6-9964-2f61424ca1ce,"<3/6/2017, with a loss potential severity value for this incident as Injury - 3. Lost Time Injury and no injuries occurred in ESS 304 at zObsolete - Batam Facility during installation activity without methode statement",node:1a6c7ee5-aeab-48b8-acf2-72a1d3c8b059,"""NEAR MISS INCIDENT TYPE""",YAMAL LNG PROJECT YAMAL - CLOSED STATUS OF THE CASE ON,258
node:c3a805f7-fbb6-485c-a1fd-542d6fcb8a84,"Samuel Namara was a prisoner at Alhamia prison in Tiruzia, where the Aurelians were being held as hostages. The severity value for this case is 1 - Negligible.",node:25750f6c-0c04-4a47-9774-47abd14f9dd3,SAMUEL NAMARA,ALHAMIA PRISON,259
node:016f267d-7b10-40e8-860b-d5b6d68027e9,"Meggie Tazbah and Durke Bataglani were exchanged in the same hostage release as Samuel Namara, Muggie Tazbah. The severity value for this case is 3 - Possible.",node:d4f6eb91-4add-459b-9fdd-55534420683f,MEGGIE TAZBAH,DURKE BATAGLANI,260
node:326b94bf-2c98-4be3-9c92-f20eb27e586d,"1.0)-Entity_types: ORGANIZATION,PERSON,GEO,DATE,ORGANIZATION,EQUIPMENT,INCIDENT_TYPE, GEO,BODY PART,LOCATION,MEETING",node:360c6487-fa93-4b0e-95cb-ec726c62489b,"""LIKELIHOOD OF OCCURRENCE FOR INCIDENT_IDENTIFIER- NEAR MISSES_CASE_IDENTIFIER""","""2 - UNLIKELY TO OCCUR.""",261
node:2e14528c-7c3d-43b0-ab0e-6c9417dc0818,ORGANIZATION-LOCATION,node:c937d24e-8cf1-40b7-90cc-fcfd7c8c953e,"""TECHNIPFMC""","""AGOTNES FACILITY""",262
node:c6eb25be-fd60-496b-bc98-42c93f1157af,"AGOTNES FACILITY
ORGANIZATION",node:f61257d9-9596-42ef-8797-ca1aa620d5db,"""FORKL PALLET DROPPED FROM FORKELIFT""",TECHNIPFMC,263
node:933bf32e-12e1-40ec-b371-36d998920778,ORGANIZATION,node:02715f2b-1ae7-4e8a-b5d0-9e6b630f4e4d,CYBERBREACH,TECHGLOBAL,264
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,"Welder’s cart was involved in the same hostage release as Samuel Namara and Meggie Tazbah, who were also nationals of Bratinas (a body part that could have been injured due to an incident involving equipment damage at Theodore Spoolbase on 10/18/2018)
ALHAMIA PRISON BUILDINGS INC.",node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,FIRUZABAD,EQUIPMENT,265
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,SAMUEL NAMARA,node:25750f6c-0c04-4a47-9774-47abd14f9dd3,FIRUZABAD,ALHAMIA PRISON,266
node:4e29586d-42b0-4de4-9218-dfeefff02fc1,ICE CHEST,node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,SERVICE TECH,EQUIPMENT,267
node:4e29586d-42b0-4de4-9218-dfeefff02fc1,"EQUIPMENT used for transporting items that led to back pain when improperly handled or overloaded.
EQUIPMENT used for transporting items that led to Service Tech's injury.",node:a7bec348-efde-41a2-b516-a11ba8b7516d,SERVICE TECH,ICE CHEST,268
node:1be0cc69-8951-4a8e-8d13-de872ae30551,")2: Go to in its opening day atmfloods (T3) -The list delimiter-s,date_type=EQUIPMENT_listens(bodypart.AREUZANIA - Incorporation of the N/C|>50",node:2e652e4f-f15b-45c9-ad82-00191b0ee795,ENTITY_STRENGTH,<$RELATEDATE,269
node:d5a318ae-e412-461e-909a-ec14d8ec1487,"""<relation_description",node:76fc6773-b517-4626-a48f-1dc350f6f6ee,BODY PART,KNEES,270
node:7a70ea20-8206-46ac-83d4-2437175d7493,"The Loss of Technician caused the incident involving TFMC equipment, leading to injuries and hostages being taken as a result)Relationship_strength: 8)(""entity""",node:abfd238e-d738-48fd-a131-20bb67493e7a,TFMC EQUIPMENT,LOS TECHNICIANS,271
node:9cbab1b5-02c8-45ee-910d-81a520a0f905,MEGGIE TAZBAH,node:d1329655-5f2b-48f4-a83f-42ed4a76d984,DURKE BATAGLLANI,FIRUZABAD,272
node:5fb0534f-b8be-429e-9433-dbc32ccee4d4,"The client Stephenville Manufacturing is the organization where an employee was handling equipment, brokered by Basic Organizational - Equipment Suitability (An incident at a workplace in North America within USA and caused damage to handwheels during gate valve handling on 6/21/2018)",node:009fd10b-79fa-4342-adc8-e7d994ac32df,STEPHENVILLE MANUFACTURING,EQUIPMENT SUITABILITY ISSUE(LARGE GATE VALVE AND HAND WHEELS),273
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,LOCATION,node:e5afeab7-34a5-4884-ab15-befea84dc4eb,FIRUZABAD,DEEP PIENGERS,274
node:016f267d-7b10-40e8-860b-d5b6d68027e9,"""Meggie Tazbah is a Bratinas and Aurelian national, as well as Durke Bataglani who was also holds environmentalist that held in the same hostage release with MEGGUYNA's firm ex-""A>Samuel Namara from FIRUZABAD",node:c3a805f7-fbb6-485c-a1fd-542d6fcb8a84,MEGGIE TAZBAH,SAMUEL NAMARA,275
node:2734d4b0-8b56-444b-a9f8-a6db2cbcb521,"<DATE CLOSE DATE
<DATE_OFCTIVE",node:44535cc2-3373-4627-8af8-1fb81d076fae,CLOSING DEADLINE FOR INCIDENT_TYPE: METHODICAL CLOSURE OF CASES,9/30/2017,276
node:66d0e3d2-bf9d-4215-b680-308804876eab,"<score: ""Injure - Injury Likelihood"",",node:07808713-710c-46e8-bd9b-ede9ac8efc3d,NARROW MISS HISTORY,"""ENTITY_NAME"":""UNKNOWN LOCATION"",""LIKELIHOOD"": """,277
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,<date_value>,node:d8c92a68-4fb0-436b-91f1-0b05cb98bc0a,"""ENTITY""",<NEAR_MISS_DESCRIPTION>,278
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,"DURKE ATTENUDEGREGE_N/CAPITALISMATERIALS""",node:44414075-86cd-44c9-98fd-9d95668f1492,"""ENTITY""","<NEAR_MISS_TYPE"":""NARROW MISS HISTORY"",""BARRIERS TOPIPLED OFFICES AND SAFETY GEARS BODY PART OF INJURY TYPE: [EQUIPMENT,PERSON",279
node:867226f3-a728-437e-85c2-52588e05d5c9,EQUIPMENT,node:9e00fbc0-1e17-4bbc-a4ab-8fb0adbdd818,"""BACKPACK""","""EMPLOYEE'S LAPTOP SCREEN""",280
node:84c7774c-b685-4581-8f7f-931334ac5970,"The employee was an incident report for a type of Near Miss (1) with no injuries but the likelihood is Unlikely and has relationship strength score 2 as it happened at Energy Tower III in Houston on December 3/3, 2017. The date that caused this near-miss",node:1056474f-928c-4a0f-8f1a-636ef9848a52,"COMPLETE|>""EMPLOYEE'S INCARE - CENTRON AMERICA OFFICE MARKETING SINCEWARD, INJURY_TYPE",ORGANIZATION,281
node:4fc1b5ed-c831-451a-8118-ccfa703a15a7,<BODY_PART:RIGHT FOOT,node:c7c2ec41-ab6e-4002-a17f-a6244a87356f,"""FAC-LCCP-2017-03-10(RIGHT FOOT PUNCTURE)""","""SYNERGI SYSTEM OF RECORD""",282
node:83ff8997-4441-402c-86f2-4907646ef320,<EQUIPMENT,node:43fc55f6-4a5d-4f7f-88ee-58b7dcd9e955,"""SASOL NORTH AMERICA, INC. 2017-03-9/30/2017""",BODY_PART:FIRECHARACTING MARTIN SMITH,283
node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,BROKEN CONTAINER OF EQUIPMENT,node:eaabf7e3-db1c-41d3-83bc-f64176379862,EQUIPMENT,JIB CRANE,284
node:dfe48d1b-968c-4074-81ae-43e615feece8,"""BODY_PART",node:c1d4967e-dd82-43d8-8dee-ce57cc812e43,"""FIRST MANFORMANDOPE_LIKELIHOOD-UNLIKELY - INJURY IMPACT SPECIFIED AS UNLIKELY, WITH A LIKELIHOOD VALUE OF 2.0 AND SEVERITY IN RISK MATRIX IS NEAR MISS OR MINOR INJURY/PROPERTY DAMAGE POTENTIAL LOSS TO OIL AND NATURAL GAS CORP LTD.","<1)<|COMPLETE|>(""ENTITY""",285
node:60b6fe5d-4422-4ad0-85e9-7b2c530bc0c6,"PERSON_064537C89.1MXBataglani, as a journalist who was not released in the same hostage release to workforce and no property damage caused during it._x000A L&SAMUELD - CENTER OF",node:d4f6eb91-4add-459b-9fdd-55534420683f,"""MEGGIE TAZBAH",DURKE BATAGLANI,286
node:168e779b-0554-4811-9206-8b215c4d172b,"""Ensure PIC is on site for ops regarding and Traffic management to assist rigging as part of the Wire Closed. This case categorization:_x000D_ ""The Quayside Division corresponding to TUK - Aberdeen, UK (TMOS)",node:8dad6543-c88a-4ceb-9293-3ac1eb082454,PIC (PERSON IN CHARGE OF CREW),<NEAR MISS INCIDENT DATE 20/04/2017.,287
node:90fad758-7631-4696-a79a-30324b8bddc8,"""There were no injuries, indicating the likelihood of damage is (1 - Very Unlikely) to occur . The value for this case was very unlikely and less than €100,000 Euros in potential loss severity.""",node:614a8b93-3362-4add-a5a1-fd6ad867a49e,NEAR MISS INCIDENT DATE 20/04/2017,<INJURY_TYPE NONE.,288
node:ac86e8d7-30d5-4d2c-bfca-9554481eada4,YAMAL LNG BARGE MOVEMENTS,node:b205de9b-5baa-4b28-b1c1-3a745a46c367,ROORO CARGO FINNSEA,ZEBRUGGE HARBOUR,289
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,<ORGANIZATION,node:b702c379-e2ba-46dd-8887-248608e1fae3,"""ENTITY""",N/A - NON PROJECT SPECIFIC- NM-APLCBJ.,290
node:8a5b551f-b77d-4c82-b0a0-0a0832a3e4b7,"<""INCIDENT TYPE:""",node:e89448ee-29b3-4569-803b-b3496878abfc,"""ENTITY_NAME"":""I.P.""","<""SOURCE_ENTITY"": ""INJURED PERSON (I.P.)"", AS IDENTIFIED IN STEP 1>",291
node:4b0aa8cb-7523-4816-832f-eb94ccb6d67c,"""FIRUZABAD""",node:3673ab3d-cbb5-4908-a49f-b713deca3540,SBCTR PERSONNEL AND APM'S PERSONNEL,"""FAILURE TO REPORT THE FIRE AND EXTINGUISHER USE IMMEDIATELY, WHICH COULD HAVE POTENTIALLY ESCALATED FINANCIAL IMPACTS DUE TO SAFETY PROTOCOL BREACHES."") (""ENTITY""",292
node:e96c1754-e897-48ee-b70a-8f1613789b19,"<completed_date=""4/28/2024"" - The date when this case has been approved completed",node:88a87baa-9b74-4fc8-a16c-e2621dd72b95,"""N/A-NON PROJECT SPECIFIC..","THE PROJECT ASSOCIATED WITH THE INCIDENT IS NON PROJECT SPECIFIC, AS IT DOES NOT PERTAIN TO ANY SPECIFIC PROJECT AND WAS REPORTED ON 5/12/2023.",293
node:a8004fa3-a193-4497-a36a-fa99a12a8ac4,LOCATION,node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,JUNIPER PLATFORM,EQUIPMENT,294
node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,DURKE BATAGLANI,node:441a5c4f-1539-4a0d-81ed-b8a4e5a193c4,EQUIPMENT,GREMP CAMPIH,295
node:53bb5a51-fbac-4bbd-b407-40c9c0f43796,NARROWWAY BASKETTIEVENS,node:2fa00524-a20b-43b5-8dac-3514a8ac03fc,MWCC SHOREBASE,GATE AND BOXLIFT EQUIPMENT,296
node:526b8d1f-715b-4d49-add8-6cc60c1edfd4,"The legs were the body part injured in a near-miss incident at MWCC Shorebase on September 7, 2017.",node:e2ef45eb-fec5-43db-a4c1-cfdf40643d16,NARROWWAY BODY PART AND DATE,BODY_PART INJURED: LEGS,297
node:617d8f1c-72b4-42c9-af9a-ef374db7c0fe,"Construction team caused damage leading to a fall of the cover>
Fell from a height of 4.9m to the ground>",node:3cf0ca40-106f-4ad1-8d7e-b59ee6a55447,CONSTRUCTION TEAM,PAINT BOOTH ROLLER DOOR COVER,298
node:bbbaa3e2-8add-4b81-a5b6-785cc87db95e,Contact with the cover led to its fall>,node:3cf0ca40-106f-4ad1-8d7e-b59ee6a55447,CRANE JIB,PAINT BOOTH ROLLER DOOR COVER,299
node:3cf0ca40-106f-4ad1-8d7e-b59ee6a55447,"The cover is part of the workplace at Dunfermline Manufacturing, which falls under SUBSEA Europe's operation center in UK - Dunfermline>",node:c8b54057-a2ee-4552-9eb9-0e92c550538e,PAINT BOOTH ROLLER DOOR COVER,SUBSEA EUROPE-FMCLIMITEDENG-UK-DUNFERMLINE,300
node:45830a8d-0c04-4635-8f24-3718b47a267f,"The team of contractors working on the crane lift at Dunfermline Manufacturing, which is a Mechanical - Stored energy (dropped objects) incident involving Decommissioning process in ""Injury"" category and occurred due to CLOSED status with Synergi as 3/7/2014",node:1056474f-928c-4a0f-8f1a-636ef9848a52,DUNFERMLINE MANUFACTURING INCIDENT REPORT,ORGANIZATION,301
node:dc6b1e7c-2bfa-43f9-91f3-494caccb78e0,RACETOOL SPOILER LIFTING SYSTEM,node:b9044b7b-4bd2-4d5c-b764-cca82717a348,<SPIKE PART OF THE EQUIPMENT,<EQUIPMENT,302
node:9e4695ef-1302-4792-a263-a4c529b39936,"""Operator shut the roller shutter but not notice that safety latch was engaged leading to potential damage.""",node:01d09928-f632-4ae4-8f1a-b69a63f302e2,"""ROLLER SHUTTER DILOGED FROM TRACK""","""OPERATOR""",303
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The roller shutter safety latch was not noticed to be engaged, leading to the incident.""",node:8b5babbb-07a4-40dc-8771-645a6986d9c0,"""ROLLER SHUTTER DILOGED FROM TRACK""","""SAFETY LATCH ENGAGEMENT""",304
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The likelihood of this event occurring is Unlikely, with a probability between 1% to 1 end.""",node:abdd1767-ea26-4af7-8465-46d171e5b2f1,"""ROLLER SHUTTER DILOGED FROM TRACK""","""PROBABILITY OF OCCURRENCE""",305
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The criticality of this case, which is the risk weight for loss potential due to financial impacts and severity value 1.0.""",node:033e07f4-3e2a-427d-b397-bd399edfdaec,"""ROLLER SHUTTER DILOGED FROM TRACK""","""CRITICALITY OF CASE""",306
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The risk color for this case is Green, indicating a low level of severity and likelihood.""",node:fa90c034-8ac6-4b84-825e-3f9b6b41659c,"""ROLLER SHUTTER DILOGED FROM TRACK""","""RISK COLOR FOR CASE""",307
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The mitigated risk value is 1.0, indicating that the potential risks have been effectively managed.""",node:2714b140-24de-415b-a1e3-bbafb351dece,"""ROLLER SHUTTER DILOGED FROM TRACK""","""MITIGATED RISK VALUE""",308
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The mitigated risk color is Green, indicating that the risks have been successfully managed.""",node:033a468f-76c9-439a-8acb-ea6ae71daa2c,"""ROLLER SHUTTER DILOGED FROM TRACK""","""MITIGATED RISK COLOR""",309
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The system of record used for this case is Intelex.""",node:ad9639a5-a861-46e8-b9c3-e89ac9aca7fa,"""ROLLER SHUTTER DILOGED FROM TRACK""","""SYSTEM OF RECORD USED FOR CASE""",310
node:9e4695ef-1302-4792-a263-a4c529b39936,"""This incident occurred at the workplace on 3/16/2024, with a reported time of 30:00.0.""",node:54eb623a-0c49-4228-8a08-8c647d7469f9,"""ROLLER SHUTTER DILOGED FROM TRACK""","""DATE AND TIME OF THE INCIDENT""",311
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The incident occurred at the Singapore Manufacturing facility in Surface Products, located within TechnipFMC's workplace: Singapore Manufacturing, Singapore.""",node:c1a587a9-52ef-4ac4-a03a-836ace12301a,"""ROLLER SHUTTER DILOGED FROM TRACK""","""LOCATION OF INCIDENT""",312
node:9e4695ef-1302-4792-a263-a4c529b39936,"""The client for this case is N/A - No Vendor involved in the incident reporting or closure.""",node:8a1cea91-3e0a-49d1-a4fa-664ca6b210d8,"""ROLLER SHUTTER DILOGED FROM TRACK""","""CLIENT FOR CASE""",313
node:10d1fbfe-a922-4377-9ac1-7d6aa6293445,ACETILENE MANGO,node:613aeac2-2a67-4368-985e-3a1d2597a0fb,ACETILENE MANGO,"<FIRUZENING_MANGUEIRA DE ACETILENO DURANTE TRABALHO A QUENTE (26/03/2022, 1.0)|>""RELATIONSHIP""",314
node:31f7921f-11d1-454d-8be7-06f078c0199d,"""The hot water sprayed back onto Engineer's shins causing scald injuries"">",node:98bb5b21-ef71-4dbb-a980-562c7159fea3,"""FIRST OPERATOR""","""SHINS""",315
node:98bb5b21-ef71-4dbb-a980-562c7159fea3,"""The IP reported to medic where burns were cleaned and dressed"">",node:ee55d900-708a-4483-87ef-ac9f76693f30,"""SHINS""","""MEDIC/REPORTED TO MEDIC FOR REVIEW""",316
