id,label,type
10544,dive technician,Other
10545,inventory,Other
10546,one spare,Other
10547,to push,Other
10548,stalk,Other
10549,to be failsafe,Other
10550,management plans,Other
10551,finding,Other
10552,mil,Other
10553,pressure loss,Other
10554,aid treatment hospital,Other
10555,eqeuipment,Other
10556,qc department,Other
10557,qn process,Other
10558,dutytechnipfmc offshore supervisor,Other
10559,drill floor,Other
10560,bystanders,Other
10561,picker,Other
10562,ctmi operator,Person
10563,mandrin,Other
10564,job _,Other
10565,ir,Other
10566,to bend over,Other
10567,knees,Other
10568,laceration_x000d,Other
10569,duties_x000d,Other
10570,job step,Other
10571,medic_x000d _,Other
10572,client company,Other
10573,accordingly_x000d,Other
10574,plant manager,Other
10575,damage_x000d,Other
10576,foundation bolt,Other
10577,fmc technologies,Other
10578,slipping,Other
10579,bloc areas,Other
10580,to be particularly affected_x000d,Other
10581,rov cutter,Other
10582,genesis employee,Other
10583,helpdesk ticket,Other
10584,office manager,Other
10585,links,Other
10586,lb fire extisquisher,Other
10587,environmental office des,Other
10588,putrescibles,Other
10589,lifting plan,Other
10590,cooperation,Other
10591,to provide adequate protection,Other
10592,area delimitation clearance,Other
10593,eyebolts,Other
10594,20,Other
10595,ppe device_x000d,Other
10596,p1000116407 serial number,Other
10597,testing x000d _,Other
10598,remove bore protector,Other
10599,protector handling tool,Other
10600,preservation fluid,Other
10601,date technician,Other
10602,aftermarket,Other
10603,xt bore,Other
10604,l packing inspection,Other
10605,spring loaded tool,Other
10606,impacting,Other
10607,gloves_x000d _,Other
10608,tablets_x000d,Other
10609,simops,Other
10610,permit system bridge_x000d,Other
10611,object contractor,Other
10612,jim beaumarchais,Other
10613,gear oil,Other
10614,jabrea wilson,Other
10615,pond area,Other
10616,outlet drain x000d _,Other
10617,ayuk etta marcus seifert,Other
10618,set environmental,Other
10619,removal truck pressure washing,Other
10620,rinse water,Other
10621,oil booms,Other
10622,oil water,Other
10623,contra o parafuso,Other
10624,redutor e sofreu,Other
10625,team_x000d _,Other
10626,ledger,Other
10627,flare stack,Other
10628,accident report_x000d,Other
10629,hss manager company,Other
10630,insurance company parts,Other
10631,declaration form,Other
10632,v plate function manipulator,Other
10633,starboard rov,Other
10634,suction pump,Other
10635,to hold position,Other
10636,wrist base,Other
10637,stress,Other
10638,seal_x000d,Other
10639,forces,Other
10640,wl equipment,Other
10641,knuckle sections,Other
10642,crane cert,Other
10643,certificate holder,Other
10644,skills knowledge tonne capacity,Other
10645,process _,Other
10646,knuckle ram,Other
10647,1730,Other
10648,turkish,Other
10649,cpy hss representative,Other
10650,pair disc,Other
10651,series _,Other
10652,freshness,Other
10653,representative,Other
10654,hss representative,Other
10655,palms knee,Other
10656,abrasions swelling,Other
10657,transport method,Other
10658,mind,Other
10659,jv lift plan,Other
10660,jv personnel havn personnel,Other
10661,jv personnel,Other
10662,fix,Other
10663,nord stream,Other
10664,observation card,Other
10665,jv qhses supervisor,Other
10666,using a gru_x000d,Other
10667,gru,Other
10668,chete,Other
10669,163,Other
10670,securing pin,Other
10671,aid dahej facility capex_dahej_12/12/2016_ip,Other
10672,mechanical supervisor_x000d,Person
10673,stl supervisor,Other
10674,orders,Other
10675,stl supervisor_x000d,Other
10676,pcc supervisor,Other
10677,500ml water bottle,Other
10678,cotton slippers,Other
10679,onshore medical,Other
10680,chute,Other
10681,release lever,Other
10682,thumb nail,Other
10683,oil mist,Other
10684,clean up,Other
10685,barge supervisor rigging supervisors,Other
10686,hydraulic tech,Other
10687,senior construction supervisor,Other
10688,the _,Other
10689,sling man,Other
10690,lift up,Other
10691,nasibullin,Other
10692,operator hn getting,Other
10693,wh technician,Other
10694,lockdown,Other
10695,release switch,Other
10696,personnel tu line operators,Other
10697,115inches,Other
10698,gaps,Other
10699,needle valve x000d _,Other
10700,to warehouse floor_x000d,Other
10701,support strap,Other
10702,securing bracket,Other
10703,roof x000d,Other
10704,collegue,Other
10705,to change position ,Other
10706,gleneagles doctor recommendation,Other
10707,trip fall,Other
10708,rega worker,Other
10709,crc welder,Other
10710,client electrician,Other
10711,lift eyes with them,Other
10712,causing minor irritation,Other
10713,treatment onsite,Other
10714,hpu position,Other
10715,iwocs lp,Other
10716,accumulator gauges,Other
10717,chevron hse,Other
10718,hse client,Other
10719,scaffolders,Other
10720,-scaffolders,Other
10721,workin,Other
10722,removal drill,Other
10723,levelling,Other
10724,operator pyasetskiy,Other
10725,area superintendent_x000d _,Other
10726,asf,Other
10727,guide posts,Other
10728,worklocation,Other
10729,skin rash,Other
10730,execution,Other
10731,a&r wire,Other
10732,’’ pipe,Other
10733,prt,Other
10734,asline,Other
10735,swab,Other
10736,velesstroy rigger,Other
10737,specifications,Other
10738,rigging team crane operator,Other
10739,rovs x000d,Other
10740,ft-1311,Other
10741,1030,Other
10742,that ip,Other
10743,wt,Other
10744,estimate,Other
10745,crane beam x000d _,Other
10746,attached pictures_x000d,Other
10747,x000d _ area,Other
10748,file cabinet,Other
10749,process office,Other
10750,rest x000d _,Other
10751,body balance himself_x000d,Other
10752,body balance,Other
10753,himself_x000d,Other
10754,pp rope,Other
10755,workmen,Other
10756,insulation activity,Other
10757,tap site,Other
10758,behaviour,Other
10759,pattern,Other
10760,hfo settling tank,Other
10761,running,Other
10762,ups power,Other
10763,system alarm,Other
10764,technician engineer,Other
10765,watertight doors,Other
10766,insulation damage _,Other
10767,230v supply cable,Other
10768,communication control,Other
10769,induction,Other
10770,training part,Other
10771,fractures_x000d,Other
10772,_ technician,Other
10773,taylor forklift,Other
10774,leak fluid x000d _,Other
10775,leak x000d _,Other
10776,ground_x000d,Other
10777,truck operator,Other
10778,pip,Other
10779,support roller,Other
10780,xt _,Other
10781,gate frame,Other
10782,crewmen,Other
10783,ip diclofenac 50mgtablets,Other
10784,activities worker,Other
10785,roams,Other
10786,thickness,Other
10787,coverage,Other
10788,decision _,Other
10789,subcontractor terna,Other
10790,site representative,Other
10791,unloading operation,Other
10792,bbs,Other
10793,behaviour projects recommendations,Other
10794,reprimand recommendation,Other
10795,performance,Other
10796,supervisor team leader,Other
10797,30102016,Other
10798,vdemenko nivanov,Other
10799,brace,Other
10800,to be installed angularly,Other
10801,rigger nivanov,Other
10802,command crane operator vdemenko,Other
10803,to slip,Other
10804,working area,Other
10805,border tape,Other
10806,hss department_x000d,Other
10807,27/10/2017 truck,Other
10808,security barrier,Other
10809,operator constantine abayo,Other
10810,sport injury,Other
10811,duslo slovakia-12/07/2016 worker,Other
10812,olympic the,Other
10813,sandwich panel,Other
10814,-carpenter team,Other
10815,conveyer,Other
10816,hydraulics pipe conveying system,Equipment
10817,pipe conveying,Other
10818,manifest,Other
10819,kaombo ops,Other
10820,cargo manifest,Other
10821,lights alarms,Other
10822,15ton,Other
10823,to bypass by himself,Other
10824,technip supervisor,Other
10825,pallets _ x000d,Other
10826,loadout area,Other
10827,pallets one,Other
10828,yard coordinator,Other
10829,sodexo,Other
10830,bacteria,Other
10831,oxygen,Other
10832,induction presentation,Other
10833,judgement,Other
10834,ditch breaker,Other
10835,self combustion,Other
10836,material certifications etc,Other
10837,material x000d _,Other
10838,spray procedure,Other
10839,hardness test,Other
10840,pressure cap,Other
10841,hand signal,Other
10842,hard hat,Other
10843,technicians head,Other
10844,café,Other
10845,mopping,Other
10846,core dock-07/28/2016 barge,Other
10847,core dock quay,Other
10848,radiography,Other
10849,bpcl contractor,Other
10850,_ radiation readings,Other
10851,to wake up,Other
10852,toilet cleaners,Other
10853,building cleaners,Other
10854,s19008,Other
10855,bev803,Other
10856,chief engineer chief officer,Other
10857,_ 1733hrs,Other
10858,s19008 cast,Other
10859,_ 1737hrs,Other
10860,bev803 captain,Other
10861,engines,Other
10862,to investigate the situation,Other
10863,chief officer medic,Other
10864,client_x000d,Other
10865,bourbon bora,Other
10866,pilot ab,Other
10867,bev803 medic_x000d,Other
10868,challenger,Other
10869,dumper,Other
10870,settled down wheel,Other
10871,settled down,Other
10872,palpitations loss,Other
10873,storengy staff_x000d,Other
10874,10h30 ip,Other
10875,switch x000d _,Other
10876,wire hook,Other
10877,heart,Other
10878,x000d _ x000d operatr,Other
10879,pictures drawings,Other
10880,picture_x000d,Other
10881,blkrana,Other
10882,omlag,Other
10883,dt1 marker buoys,Other
10884,traction head position,Other
10885,rescue craft,Other
10886,surfer pc3,Other
10887,g1200 medic_x000d,Other
10888,g1200 medic medevac,Other
10889,g1200,Other
10890,redfox chief,Other
10891,on,Other
10892,if,Other
10893,appendicitis,Other
10894,appendicitis_x000d,Other
10895,netcare,Other
10896,weeks,Other
10897,disease,Other
10898,ergot pinces _ rips,Other
10899,balance injury,Other
10900,fac_ip,Other
10901,fire watcher inform,Other
10902,fire watcher inform x000d,Other
10903,hyco spatters,Other
10904,to fixed the hose,Other
10905,ip eyes,Other
10906,chicago male,Other
10907,meltec unit,Other
10908,update maintenance,Other
10909,production op,Other
10910,parte avaliar e registrar,Other
10911,skid structure,Other
10912,plrs,Other
10913,tangent impact,Other
10914,shop electrician,Other
10915,travel crane,Other
10916,beam travel crane_x000d,Other
10917,floor level control,Other
10918,be_x000d,Other
10919,risks,Other
10920,foreman dmitry vylitok,Other
10921,boulders,Other
10922,x000d painters,Other
10923,weighting,Other
10924,spoolbase,Other
10925,gatehouse security,Other
10926,glass door,Other
10927,tpit employee,Other
10928,energy _,Other
10929,nm nut,Other
10930,technipfmc worker,Other
10931,velesstroymontazh rigger,Other
10932,scaffolding member,Other
10933,scaffolding element,Other
10934,positioning installation,Other
10935,erector,Other
10936,to notice the problem,Other
10937,sub - contractors,Other
10938,plate_x000d,Other
10939,handrail_x000d _,Other
10940,band sections,Other
10941,bosun ab,Other
10942,er stbd hatch,Other
10943,first,Other
10944,whom,Other
10945,omt_x000d _,Other
10946,phone plug,Other
10947,plugs employee,Other
10948,scaffolding tube,Other
10949,hospital doctor,Other
10950,glasses,Other
10951,cleaning the deck,Other
10952,x000d _ 6team,Other
10953,area debrief,Other
10954,readings,Other
10955,transfer whip,Other
10956,reading procedure,Other
10957,drills,Other
10958,o ring o ring,Other
10959,note,Other
10960,alarm panel,Other
10961,o2 reading,Other
10962,o2 alarm location,Other
10963,tunnel port rov crane,Other
10964,commence,Other
10965,attended the bridge,Other
10966,technipfmc fst,Other
10967,barttery,Other
10968,lashing on 3 high,Other
10969,dockers,Other
10970,beams,Other
10971,coldpack,Other
10972,night shift personnel,Other
10973,whip line,Other
10974,to be fabricated,Other
10975,chains counterweights,Other
10976,flt driver,Other
10977,storage cage x000d,Other
10978,tilt,Other
10979,ladder helper,Other
10980,ladder_x000d,Other
10981,to_x000d _,Other
10982,lifting arrangement _,Other
10983,rug,Other
10984,shoe,Other
10985,building employee,Other
10986,paraná 3/08/2016,Other
10987,walker brothers,Other
10988,crescent wrenches,Other
10989,flights,Other
10990,to inform them,Other
10991,fitters,Other
10992,gratings,Other
10993,grating panel,Other
10994,ppe x000d _,Other
10995,tommy bar,Other
10996,itself _,Other
10997,deck watch pss,Other
10998,w_x000d,Other
10999,habitat,Other
11000,operations personnel,Other
11001,barb,Other
11002,damage _ x000d,Other
11003,azimuth pto,Other
11004,pipefitter,Other
11005,shin part_x000d,Other
11006,reli spray,Other
11007,form area,Other
11008,hydrant,Other
11009,firefighters,Other
11010,chemical burn,Other
11011,carela,Other
11012,itch,Other
11013,hood,Other
11014,aid _,Other
11015,paraffin cream,Other
11016,engineering inspection,Other
11017,tpit hse department employer_x000d,Other
11018,209e,Other
11019,dect vessel mobile,Other
11020,moon pool,Other
11021,dect phone,Other
11022,it _ _,Other
11023,reaching across,Other
11024,times,Other
11025,scan,Other
11026,j tube installations,Other
11027,client pon1 findings,Other
11028,operating pressure,Other
11029,iron bar,Other
11030,_ x000d _ recommendation,Other
11031,fat- irritation,Other
11032,trench breakers,Other
11033,fire 250,Other
11034,breaker catch_x000d,Other
11035,fire security officer,Other
11036,injured_x000d,Other
11037,breaker size,Other
11038,deposition,Other
11039,temperatures,Other
11040,times_x000d,Other
11041,applicator,Other
11042,experience_x000d _,Other
11043,overhead crane,Other
11044,radiator,Other
11045,leaking hydraulic fluid,Other
11046,lighting_x000d,Other
11047,flat hose,Other
11048,to be repaired,Other
11049,shore base,Other
11050,insulation worker,Other
11051,slags,Other
11052,hardboard box,Other
11053,tie wire,Other
11054,to work without restrictions,Other
11055,beam hand,Other
11056,symons forms,Other
11057,axima,Other
11058,that on_x000d,Other
11059,staff present,Other
11060,helper crew,Other
11061,wastes,Other
11062,pressure washer,Other
11063,doctors,Other
11064,bone injury dislocation,Other
11065,rcv,Other
11066,blast,Other
11067,rae,Other
11068,airline_x000d,Other
11069,whip check cotter pin,Other
11070,end machinery,Other
11071,ohsee,Other
11072,cartridge,Other
11073,safety boots antislippery device,Other
11074,rich bartlebaugh,Other
11075,parking meter,Other
11076,rich,Other
11077,rich traffic violation citation,Other
11078,sean youngblood,Other
11079,excavation pick axe,Other
11080,fit up,Other
11081,situations,Other
11082,supervisor _,Other
11083,construction manager safety,Other
11084,water boiler x000d,Other
11085,scrapes,Other
11086,trajet accident,Other
11087,transit accident,Other
11088,stub up,Other
11089,sctr hse rep,Other
11090,tpit management,Other
11091,weather tent,Other
11092,heading 012,Other
11093,full correct,Other
11094,issue _,Other
11095,called_x000d,Other
11096,socs ocm vessel master,Other
11097,soil aggregates,Other
11098,area supervisor,Other
11099,workers crew permit,Other
11100,crew crew,Other
11101,bell hole,Other
11102,_ chord,Other
11103,picker arm,Other
11104,xt tree cap,Other
11105,dp_x000d _,Other
11106,pimple,Other
11107,cm diameter,Other
11108,_ head,Other
11109,clear breath,Other
11110,rales_x000d _,Other
11111,hitting his hand,Other
11112,emergency response plan,Other
11113,ppe x000d,Other
11114,westcon,Other
11115,years work experience,Other
11116,ustay employee,Other
11117,field medic,Other
11118,condition_x000d _,Other
11119,fa treatment,Other
11120,occured_x000d,Other
11121,ecah,Other
11122,orange crane,Other
11123,aid project specific_panipat_07/01/2019_ip,Other
11124,rolls,Other
11125,to be confirmed,Other
11126,oven,Other
11127,temperature settings,Other
11128,faults,Other
