id,label,type,cluster_id,cluster_size,type_counts
node:31df9951-7887-4d63-99ab-b12dd2646376,"""STAVNGE MANUFACTURING""","""LOCATION""",1566,1,"{'""LOCATION""': 1}"
node:01ede763-dc3d-49e4-99e9-5058bf7527e2,"""TRUCK""","""VEHICLE""",2412,1,"{'""VEHICLE""': 1}"
node:6bdf4886-cf47-4ced-bc1d-85a870f7ae2c,"""SNORRE EXPANSION PROJECT""","""PROJECT""",2780,1,"{'""PROJECT""': 1}"
node:b87dfb13-8e0c-4e3a-b79e-c2e3b9cf4a53,"""EQUINOR ENERGY AS (4600020107)""","""ORGANIZATION""",3102,1,"{'""ORGANIZATION""': 1}"
node:3181f2e2-b6af-4bfd-afa3-aa2eb2f8a1aa,"""BÚZIOS 6 PROJECT""",INCIDENT_TYPE,3371,1,{'INCIDENT_TYPE': 1}
node:e7ae0690-64e2-4df1-b6c0-a3c94b6ee225,"""TECHNIP FMC""",ORGANIZATION,45,2,{'ORGANIZATION': 2}
node:965639e5-9567-407a-b83e-77ca5c8b67f1,"""PETROBRAS""",ORGANIZATION,30,2,{'ORGANIZATION': 2}
node:88cfb7ee-8fbe-41c3-87f1-156fc2b082b5,"""RIGHT FOOT OF SEAFARER""",BODY_PART,2077,1,{'BODY_PART': 1}
node:9d01ed47-209d-44da-bb79-fb843c537399,APACHE SCAFFOLDING COMPANY,ORGANIZATION,1387,1,{'ORGANIZATION': 1}
node:f3bd7a6d-c1c9-4bc2-b2db-2ff6c572d537,BOARD OF WOOD,EQUIPMENT,2417,1,{'EQUIPMENT': 1}
node:a3376b73-e7c8-4b4a-b113-f37a59f7ce17,LAKE CHARLES,LOCATION,2383,1,{'LOCATION': 1}
node:2c03d094-f6c0-4fc6-9f70-abefe723723a,2/28/2017,DATE,2999,1,{'DATE': 1}
node:472d4708-6121-488d-bc3b-6628a723261f,NORTH AMERICA - NORTH,INCIDENT_TYPE: 2017-02-348988'WOOD EXPLOSION COMMONSENSEURYPIPEMENTT,3310,1,"{""INCIDENT_TYPE: 2017-02-348988'WOOD EXPLOSION COMMONSENSEURYPIPEMENTT"": 1}"
node:59c86a71-6431-4978-8470-6cc9ef5273a9,SHARP CHIPS IN PART,BODY_PART,1943,1,{'BODY_PART': 1}
node:de27c386-a63c-4217-a4f8-4fe07b2d5d89,PODIUM PARK,DATE,2727,1,{'DATE': 1}
node:765dc93d-3696-499d-ae2b-a0d9770cff83,073560C005 - KAREIS,ORGANIZATION,2050,1,{'ORGANIZATION': 1}
node:cd617440-558b-4b71-9a58-0312d374b177,INCIDENT TYPE: NEAR MISS,PODIUM PARK,149,3,"{'<INCIDENT_TYPE>': 1, 'INCIDENT_TYPE': 1, 'PODIUM PARK': 1}"
node:8815ecbf-a711-45af-9c24-5aaa4e369989,ENERGEAN ISRAEL LIMITED,ORGANIZATION,3474,1,{'ORGANIZATION': 1}
node:6e6dbfd6-a0b7-489c-97f6-a6d5ad1c3e21,SHARP LOSSEL HELPERS - ISRAELI LIMITED ENGL,,2737,1,
node:9932ed34-0103-48b0-bebf-968bc8d5b677,<ENTITY,,95,2,
node:7eea3514-196f-497c-9f38-2f17e258c0b9,SHOULDERS,,2996,1,
node:3fc5c78d-5c04-44c6-aefe-4432a102c58c,INJURY-1(3/><RELATION_STRENGTH:N/AZONE (AURELUNARIAN BUSINESS UNIT ON BEHALF OF RELATION A,,2745,1,
node:a2d7cf34-5e66-41ca-a708-4baab47a2e3a,GREMP CAMPIUS,LOCATION,2837,1,{'LOCATION': 1}
node:8f3f00a8-9f71-45be-a565-d02f1c610983,"""INCIDENT TYPE""",<FIRST AID INCIDENT,421,2,"{'<FIRST AID INCIDENT': 1, 'ACCIDENTAL INJURY': 1}"
node:8c725fa0-8d78-4bd6-9c70-e21dcb3f0ef6,SPRAINED KNEE,BODY PART,2516,1,{'BODY PART': 1}
node:87626695-ea33-4b23-b815-8363f89f1a18,POLUTION GLYCOL BASIN N°3,"<RELATIONSHIP_INCIDENT_TYPE1= ""FIRUZABAD'S P4 LOOKOUT BASIN (5 - INCIDENT)",2663,1,"{'<RELATIONSHIP_INCIDENT_TYPE1= ""FIRUZABAD\'S P4 LOOKOUT BASIN (5 - INCIDENT)': 1}"
node:507f6e4e-cee3-414d-b9ae-1bea8bca1e3e,"""ROTOR PN.501926001""",EQUIPMENT,1813,1,{'EQUIPMENT': 1}
node:3d2468b9-ba96-4601-a70e-3e95b8b222ca,"""CLEANING MACHINE (WASHING PLANT)""",GEO,2030,1,{'GEO': 1}
node:fb739576-6b88-4b2b-a756-17cf0ce54211,"""ALBERTINEN HOSPITAL""",ORGANIZATION,2666,1,{'ORGANIZATION': 1}
node:6803f60c-f8f2-4239-ae54-d7c8a7da13fe,"""EMPLOYEE'S THUMB INJURY""",,3353,1,
node:5299fcab-e161-4a03-89fc-dc9984dd72b6,"""ODESSA SERVICE BASE.""","""LOCATION""",3265,1,"{'""LOCATION""': 1}"
node:35d57c18-97a1-4b9d-9ed6-d941c6bddc7b,"""TECHNIPFMC.""","""ORGANIZATION""",1613,1,"{'""ORGANIZATION""': 1}"
node:31a6730a-40d4-4b9b-b944-8cc4db4963b1,"""TECHNIPFMC 02265IN.""","""ORGANIZATION""",2641,1,"{'""ORGANIZATION""': 1}"
node:6cfc1db3-1fba-4525-816a-47cad509edc4,"""STEPHENVILLE MANUFACTURING""","""LOCATION""",120,3,"{'""LOCATION""': 1, 'LOCATION': 1, 'ORGANIZATION': 1}"
node:023c5713-b519-41a1-8613-721308263691,"""REMS.""","""BUSINESS UNIT""",2170,1,"{'""BUSINESS UNIT""': 1}"
node:abafb589-2169-48f6-815c-1b4786ed10f2,"""TFMC628.""","""LOCATION CODE""",3200,1,"{'""LOCATION CODE""': 1}"
node:84405574-8e52-4fe0-a730-d460093ed59c,"""NEAR MISS.""","""INCIDENT_TYPE""",2944,1,"{'""INCIDENT_TYPE""': 1}"
node:239f9e17-5790-4cfd-a558-ca75651c3d9b,"""1.""","""BODY_PART""",1912,1,"{'""BODY_PART""': 1}"
node:b8a84b29-8e5b-4ba2-a819-5d8b99efc067,"""BODY_PART.""","""BATTLEGAGLANI.""",3495,1,"{'""BATTLEGAGLANI.""': 1}"
node:e604c923-a0b3-4eed-8e1e-c7876c0a8671,DURKE BATAGLANI.,"""SOURCE ENTITY.""",1,4,"{'""SOURCE ENTITY.""': 1, 'PERSON': 1}"
node:17a53a95-2254-408e-a9b1-1156b8a7dcc0,"""RIGHT ARM""","""BODY PART""",1226,1,"{'""BODY PART""': 1}"
node:3da33133-17d9-47c3-887e-a4f532fc5803,"""CONVECTION OVEN""","""EQUIPMENT""",2295,1,"{'""EQUIPMENT""': 1}"
node:1db378fa-8490-4276-a0e5-536ff73d4375,"""FIRENIGHT 202374C001 - KRISTIN S?R SR SURF PROJECT""","""ORGANIZATION/PROJECTS BUSINESS UNIT""",2983,1,"{'""ORGANIZATION/PROJECTS BUSINESS UNIT""': 1}"
node:3647ce72-beeb-46b5-8ecc-3002f9870bd9,TECHNIPFMCAGOTNE FACILITY,ORGANIZATION,2238,1,{'ORGANIZATION': 1}
node:e6462fc1-5301-47f5-afe2-f1571b344d76,AGOTNES NORWAY,GEO,2860,1,{'GEO': 1}
node:f19defbb-0357-4eef-9349-669b0aad05bd,TECHNIPFMCAGOTNE SUBSEA AS,ORGANIZATION,1852,1,{'ORGANIZATION': 1}
node:bd72469e-9b19-427f-96ac-d0373f227449,TECHNIPFMCKONSBERG KRONGSE AS -ORGANIZATION,,2791,1,
node:4ed42d2b-b986-4449-a6f7-e3af0be89a32,"""SOURCE_ENTITY""",,110,3,{'DIESEL SPILL-GREMP CAMBOSS S15-2018-08-17/': 1}
node:00cf7f8d-0790-416c-a90c-5dd027e10fb8,"""EVTON SPROLBASE HSE INCIDENT",INCIDENT_TYPE,901,1,{'INCIDENT_TYPE': 1}
node:3d7666b1-d65b-4e23-b73c-d8b5c3ea0d64,"""DX13TNE VEHICLE",EQUIPMENT,2720,1,{'EQUIPMENT': 1}
node:c209a94a-d71a-4c3e-98a8-490d0c5d286d,"""BOOT HANDBRAKE OF MANAGER'S BOOT",BODY_PART,123,2,{'BODY_PART': 1}
node:d2fcd688-84cc-441e-afb4-fa15d88dcb88,"""DX13TNE VEHICLE DAMAGE TO RIGHT LIGHT CLUSTER",,3075,1,
node:07f100af-1c01-4374-a1cd-f0f8ceb4d22c,BOOT HANDBRAKE OF MANAGER'S BOOT,,123,2,{'BODY_PART': 1}
node:fb6126db-c561-4d7d-a328-b45d42adc79b,"""DX13TNE VEHICLE REGISTRATION NUMBER",EQUIPMENT,3393,1,{'EQUIPMENT': 1}
node:7962817c-f617-4599-a640-c2a274356f05,TECHNIPFMCEUROPE,ORGANIZATION,2106,1,{'ORGANIZATION': 1}
node:25e48bc1-8bc4-4a85-9030-9552b9f5e3fe,SUBSEA PROCESSING BUSINESS UNIT,BUSINESS_UNIT,3146,1,{'BUSINESS_UNIT': 1}
node:acce3bae-af4a-4fd3-8f6a-f97e53fcd313,"""INCIDENT_TYPE"": ""NEAR MISS"",",<INCIDENT_TYPE,107,2,{'<INCIDENT_TYPE': 1}
node:1de909ff-5d0d-4d3a-9a94-70fd16f7c4f7,BOAT_CRAWLER#3,,1763,1,
node:14d91300-4db2-4d3f-8eb7-7a7e3f8df2ae,"""ISOS CLINIC""","""ORGANIZATION""",2334,1,"{'""ORGANIZATION""': 1}"
node:0f2e94db-b7fd-4262-85d3-03df4e133ed8,"""LAGOS""","""LOCATION""",2553,1,"{'""LOCATION""': 1}"
node:5c5c2185-611e-47d7-9399-a86ef3e92ef9,"""RON HOFF""","""PERSON""",2076,1,"{'""PERSON""': 1}"
node:48057057-8cbb-4c81-bfea-23d1c1d594af,"""LAGOS ISOCLIINIC CLINIC""","""EQUIPMENT/GEO""",2887,1,"{'""EQUIPMENT/GEO""': 1}"
node:fa5a0724-67fe-4463-95d8-6624f5bd01b0,"""TU INC.",ORGANIZATION,2,3,"{'""ORGANIZATION""': 1, 'ORGANIZATION': 1}"
node:b46196d4-68e9-452c-b8fe-3f1f7b3d436b,"""NM-TU INC.-18.10.19 - SMALL FIRE IN MICROWAVE.""",<INCIDENT_TYPE>,2064,1,{'<INCIDENT_TYPE>': 1}
node:f58eced3-a445-467d-b005-2eb9cfa7c90c,"""BRAND""",PERSON,2304,1,{'PERSON': 1}
node:580d7834-ae56-49ce-9bd6-02699c61b68e,"""GENERATOR""",EQUIPMENT,2401,1,{'EQUIPMENT': 1}
node:6d0c38d7-408a-4f3c-b0bf-2d6c38dc6b51,"""SAND BLAST HOSE""",BODY_PART,2060,1,{'BODY_PART': 1}
node:c6f355de-5f4d-4226-8b02-585e83a59b31,"""WORKPLACE LOCATION""",,102,2,"{'""ACU - BRAZIL""': 1}"
node:4f9dc8c6-0b4b-477d-804d-534e84b71bf2,"""SASOL LAKE CHARLES PROJECT CLIENT""",,3322,1,
node:0e179f8c-65e5-42e0-8d6a-289cb9d0f90f,"""SYNERGERI SYSTEM OF RECORD USED FOR CASE""",,94,2,{'EQUIPMENT/SOFTWARE': 1}
node:913b8f6b-c082-4f06-8ffb-2c867e298b70,"""SASOL LAKE CHARLES PROJECT CATEGORIZATION""",,3244,1,
node:22675746-fb3a-48b1-b798-ed36b011656c,"""SASOL LAKE CHARLES PROJECT REPORT DATE AND STATUS""",,3273,1,
node:aa3b691c-7e4c-4757-8093-0870d9fcf71a,"""SASOL LAKE CHARLES PROJECT LOSS POTENTIAL SEVERITY AND DEADLINE FOR CLOSED CASE""",,2300,1,
node:b931c3ed-bc00-4eec-a74c-2acd997e4c87,"""SASOL LAKE CHARLES PROJECT OPERATING CENTER RELATED TO INCIDENT""",,2876,1,
node:f576a2c1-1f2f-40a6-8abe-85554d117b3e,"""SASOL LAKE CHARLES PROJECT CATEGORIZATION AND TYPE OF LIKELIHOOD TO OCCURRENCE""",,2490,1,
node:d20b634b-3057-48de-bcad-ff8010a1074d,"""GENERATOR MUFFLER HEAT DAMAGED HOSSE""","""SAND BLAST HOSE""",2345,1,"{'""SAND BLAST HOSE""': 1}"
node:1f7bf90c-a155-4259-aaa8-6231dea1340c,"""BRAND MALTED HOSE DAMAGE - 1.0 EUROS UNLIKELY ACCIDENT INCIDENCE LIKELIHOOD DEADLINE FOR CASE CLOSURE""",,2635,1,
node:ed649171-8745-4c04-b7b3-6addbdd0ee45,<ENTITY_NAME>DAMAGE FROM GENERATOR'S MUFFLER CAUSED THE HOSE TO SMOLDER AND MELT.,,1441,1,
node:2caba6ea-9b97-4b4a-a81f-13157f1c2564,EQUIPMENT OPERATOR,PERSON,2233,1,{'PERSON': 1}
node:a88cc6cf-1080-4aea-b368-88f3c6c45b7e,RIGHT ANKLE SPRAIN,BODY_PART,1708,1,{'BODY_PART': 1}
node:d167466a-c0b6-40a8-9b37-d4283603e5a1,BRIGHTON SERVICE BASE,,145,2,"{'""LOCATION""': 1}"
node:e05e8030-fa40-4890-b922-3268023641bc,"""COMPANY VEHICLE LD5577""",<EQUIPMENT,3160,1,{'<EQUIPMENT': 1}
node:08668249-5d17-488b-b804-645f17729186,"""SILVER MINIVAN""",<VEHICLE_TYPE,1977,1,{'<VEHICLE_TYPE': 1}
node:8c7e0712-3c42-4e5a-a7af-625f7ea68626,"""WALNUT STREET / SOUTH SIDE OF 500 PINE ST, DANVILLE PA.""",<LOCATION,1648,1,{'<LOCATION': 1}
node:d3a3d11d-f822-4fa7-9ee6-cef32f777b2a,"""COMPANY VEHICLE LD5577 REAR ENDED ANOTHER PARTY.""",<EQUIPMENT(IMPLIED ENTITY),3500,1,{'<EQUIPMENT(IMPLIED ENTITY)': 1}
node:6a362406-e420-4100-bde6-bed2b7419ffe,"""LD5577 REAR ENDED ANOTHER PARTY.""",,2025,1,
node:1fb8df79-e675-44ce-9324-8004d157a5f5,"<SOURCE_ENTITY=""COMPANY VEHICLE LD5577""",,2258,1,
node:b8f6b679-d11d-473f-beca-acb5f04703f7,"""FIRE OR EXPLOSION INCIDENT",INCIDENT_TYPE,3261,1,{'INCIDENT_TYPE': 1}
node:67f99d62-ac5c-4362-bba5-be0106f5ae1b,"""WELDING POSTES AND WELDERS ON QUAYSIDE DECK OF FAR SELIPNER BOAT",EQUIPMENT/GEO,2712,1,{'EQUIPMENT/GEO': 1}
node:69d4c689-8ec0-4fce-9f93-6ba27e3d3424,"""WELDING OPERATIONS AT ILOGS JETTY IN POINT-NOREVE, CONGO, AFRIQUE ON 1 NOVEMBER 2016",ORGANIZATION/GEO,3185,1,{'ORGANIZATION/GEO': 1}
node:191e5870-411f-4f8a-873f-d2d1af764708,"""WELDING CABLES AND ELECTRICAL EARTH AT FAR SELIPNER BOAT ON 1 NOVEMBER 2016 IN POISSON-NOREVE CONGO",EQUIPMENT/GEO,3157,1,{'EQUIPMENT/GEO': 1}
node:269f2bf1-c640-41b2-b486-42b44726fc3a,"""WELDING POST ON QUAYSIDE DECK OF FAR SELIPNER BOAT IN POISSON-NOREVE CONGO, 1 NOVEMBER 2016",BODY_PART/PERSONAL PROTECTIVE EQUIPMENT (PPE),1151,1,{'BODY_PART/PERSONAL PROTECTIVE EQUIPMENT (PPE)': 1}
node:99b73b52-2dcf-4c94-adff-45f282e83a5b,"""FIRE OR EXPLOSION INCIDENT AND WELDING OPERATIONS AT ILOGS JETTY ON 1 NOVEMBER 2016 IN POISSON-NOREVE CONGO",,2680,1,
node:746b4a65-c5a1-4748-a0fe-71319df85106,"FAR SLEIPNER AND WELDING OPERATION ON THE QUAYSIDE OF FAR SLEIPNER ARE RELATED BECAUSE DURING A MODERATE SEVERITY FIRE/EXPLOSION RISK EVENT, AN ELECTRICAL ARC OCCURRED BETWEEN CABLE AND EARTH SUPPORT DUE TO OPERATOR'S ACTION. THE RELATIONSHIP_STRENGTH IS 8)<|COMPLETE|>(""ENTITY""",,2456,1,
node:7be01057-8842-4691-9492-1f622ac9abbd,"""TECHNICIAN""",PERSON,79,2,"{'""ORGANIZATION""': 1, 'PERSON': 1}"
node:6166132e-1cca-4cdd-a882-d0de954f4c4c,"""HYDRAULIC RAM""",EQUIPMENT,55,2,{'EQUIPMENT': 1}
node:953bf047-4f1e-4325-9cdd-9f178a4bb689,"""BLAIRSVILLE SERVICE BASE""",LOCATION,205,2,"{'GEO': 1, 'LOCATION': 1}"
node:35128f52-7db8-4bb5-bd7c-a18476d5306c,HYDRAULIC RAM,,55,2,{'EQUIPMENT': 1}
node:e2386169-c7c0-44eb-a25a-5f43400bfbc0,TRUWIC REEL,EQUIPMENT,2147,1,{'EQUIPMENT': 1}
node:0b9d7654-eabb-4832-9977-8fb8bbc1a7de,ALUMINIUM ID PLATE,BODY_PART,2009,1,{'BODY_PART': 1}
node:b020f1fe-1b80-4429-9cd5-17c1e23f2ec7,"""HEAVY LIFT TEAM""",ORGANIZATION,2124,1,{'ORGANIZATION': 1}
node:170a673b-9447-492b-852d-a9d3aac49d38,"""APPOMATTOX SPAINTER JILT SKIP ASSEMBLY""",EQUIPMENT,2697,1,{'EQUIPMENT': 1}
node:248c23f1-b5d2-45f7-b331-07dbff786a32,"""SLINGS""",EQUIPMENT,2648,1,{'EQUIPMENT': 1}
node:b8b6190d-2e8b-403f-8221-4f798017c8ee,"""RAILING""",BODY_PART,2509,1,{'BODY_PART': 1}
node:e2d1a294-392c-467f-a813-cb549a28f94c,"""PR-100""",<LOCATION>,2449,1,{'<LOCATION>': 1}
node:d0d78f49-8ddb-47d4-9841-7a184a61c231,"""FLEXIBRAS TUBOS FLEXIVEIS LTDA.""",ORGANIZATION,2970,1,{'ORGANIZATION': 1}
node:6c9b2ced-0837-4dd0-83f0-76ccd159d3e8,"""FIRST HAND INJURY""",INJURY_TYPE,3356,1,{'INJURY_TYPE': 1}
node:ba204cd4-502c-493c-8656-b8e4ca3b7d15,"""FIRST HAND INJURY.""",,3309,1,
node:4a98b5f2-9e21-4e93-8f13-c8e1247cf992,"""FLEXIBRAS TUBOS FIXORES.""<>LOCATION.",,2628,1,
node:657efc5f-46d6-4fcc-b567-f29299db4ed3,"""WORKPLACE WHERE THE LESION TO EMPLOYEE DURING FIRST HAND AID INCIDENT OCCURRED IN VITÓRIA, BRAZIL ON 5/9/2019.",,3375,1,
node:781676ad-588d-4005-878e-816dab77fbff,"""SB - W6 RECEPTION LE TRAIT""",,1450,1,
node:54cc1e92-fef4-4fd6-92d1-203c90025955,"""DUVA & P1 SPS &SURF EPCI PROJECT""",ORGANIZATION,1844,1,{'ORGANIZATION': 1}
node:16e9d7ab-d8ea-4ca1-a870-8dc577cb8b40,"""NEPTUNE ENERGY NORGE AS""",ORGANIZATION,2094,1,{'ORGANIZATION': 1}
node:a73c5063-ac0e-4c13-8147-0a261b8c66c5,"""TONSBURG, NO. 4-30/2019""",DATE,3281,1,{'DATE': 1}
node:cdf83ff1-95ad-4e35-9b13-78258c9ed217,"""SYNERGERI SYSTEM OF RECORD""",EQUIPMENT,83,3,"{'ASIAFLEX PRODUCTS SDN. BHD.': 1, 'EQUIPMENT': 1}"
node:0dd97f15-7f7f-420c-9e32-064c3fd0ea50,MTI-AGOTNES,ORGANIZATION,2525,1,{'ORGANIZATION': 1}
node:d061fb10-a90a-4f8a-af45-d3156940ee8b,PINKIE FIGHTTEN,BODY_PART,2419,1,{'BODY_PART': 1}
node:66085ccb-cc99-4413-b33d-42c2795824ad,SYNERERSI,EQUIPMENT,2758,1,{'EQUIPMENT': 1}
node:ef3e35f9-64f0-420a-a722-eaf865f5bc64,"""DATE: 22 MAY 2017""","""INCIDENT_TYPE""",2689,1,"{'""INCIDENT_TYPE""': 1}"
node:432ebbe8-d4e8-42f8-b028-998d9085db5c,"""RIGHT WRIST/FOREARM FRACTURE""",BODY_PART,3011,1,{'BODY_PART': 1}
node:b40178ed-c803-4345-a607-9ad7872f5541,"""MAGNETIC DRILL-PRESS""",EQUIPMENT,2294,1,{'EQUIPMENT': 1}
node:b67fc850-712b-4923-b4b5-d18011b76180,"""OV2_INCIDENT""",INCIDENT_TYPE,1468,1,{'INCIDENT_TYPE': 1}
node:3984a0f0-5e6b-4784-865b-37a854a89656,"""HYDRAULIC TECH""",PERSON,2151,1,{'PERSON': 1}
node:cf20d0cb-8071-4295-a9b7-3479b580bd0e,"""JOHN DOE""",PERSON,2718,1,{'PERSON': 1}
node:c1f6fb17-4df5-4f90-ba8a-2d20ce2b866a,"""SAFETY PROTOCOLS""","""MACHINE A""",1940,1,"{'""MACHINE A""': 1}"
node:d897bff6-beb0-47b2-ad96-1991a3192885,"""BELLAVARYA MYSTERY LANDIA FESTIVAL""","""EVENT_TYPE""",3051,1,"{'""EVENT_TYPE""': 1}"
node:12556b9b-39ea-49d1-b302-b341eb9691a7,"""BELLAVARYA'S CENTRAL LIBRARY""","""ORGANIZATION""",2001,1,"{'""ORGANIZATION""': 1}"
node:8c8f0df4-604f-40dc-8dc6-b31d11d85575,"""BELLAVARYA BOTANICAL GARDENERS GUILD""","""ORGANIZATION""",2162,1,"{'""ORGANIZATION""': 1}"
node:73900fe8-07ce-4acd-a096-0ee43e0f9a94,"""BELLAVARYA MYSTERY LANDIA SOCIETY""","""ORGANIZATION""",1916,1,"{'""ORGANIZATION""': 1}"
node:d292c6b7-b8c3-430f-8f3f-fd223cd4b8a4,"""BELLAVARYA SURFACE PROJECT""","""PERSON""",925,1,"{'""PERSON""': 1}"
node:3d4af6f6-9622-4381-9cea-2eb2c2b12cb1,HOSENET FITTINGS,EQUIPMENT,1122,1,{'EQUIPMENT': 1}
node:a38f6965-1235-48e6-b487-d07967b31b62,"""WATER INGRESS""",INCIDENT_TYPE,3307,1,{'INCIDENT_TYPE': 1}
node:e2e8d749-06a1-4f32-a338-5f4f898c2066,"""DISTRIBUTION BOARD""",EQUIPMENT,1128,1,{'EQUIPMENT': 1}
node:cd1c0424-08fb-4434-a39a-5f299e840828,"""DUNFERMAINE MANUFACTURING""",LOCATION,3106,1,{'LOCATION': 1}
node:ee6551ee-aefc-4648-bb3a-21caa28d54fb,"""TECHNIP FMC LIMITED""",ORGANIZATION,3403,1,{'ORGANIZATION': 1}
node:307d12dc-e558-47af-85a8-275f5328db34,"""SCORCHING RISK""",BODY_PART,2586,1,{'BODY_PART': 1}
node:36672a65-b156-4202-9af3-484249d3875f,"""ECHTOFFSHORE SUPPORT WORKSHOP""",<LOCATION,1939,1,{'<LOCATION': 1}
node:df607ab3-01fd-4078-9de7-3cdd1b47242b,"""TECHNIP MARINE OPERATION SERVICES""","""ORGANIZATION",64,2,"{'""ORGANIZATION': 1, 'ORGANIZATION': 1}"
node:d5289f42-6cf4-4ed0-bfba-a446d355ba75,"""DELIVERY VEHICLE""",<EQUIPMENT,3016,1,{'<EQUIPMENT': 1}
node:2abe0bc0-87b5-4cd4-b7a5-9f72c97ead6e,"""GOODS IN AREA""",<LOCATION,2717,1,{'<LOCATION': 1}
node:6b5851f1-d53b-4ff8-8c62-4c4d311f4fd4,"""DRIVER OF DELIVERY VEHICLE""",,2607,1,
node:c18f648c-8457-4250-8c3e-dbdc3defcfd1,"""SPOTTERS (REAR AND FRONT)""",,2492,1,
node:7892d244-2f51-462c-819d-dcf796467334,"""MPH (EQUIPMENT)""",,3097,1,
node:cefa6637-f959-48a7-9b61-68502862ddb7,DEEP ARCTIC,ORGANIZATION,19,2,{'ORGANIZATION': 2}
node:b83e4299-d1ab-4cbd-9c4a-af725d6098c5,MELITAHA OIL & GAS B.V.,ORGANIZATION,1649,1,{'ORGANIZATION': 1}
node:4bf2ef72-cbe3-4428-8e57-0c10ea39f010,HIAB CRANE OPERATOR,PERSON,3321,1,{'PERSON': 1}
node:9ebe495e-0b77-41ca-b6a6-a6fc5f921d19,HIAB CRANE OPERATOR'S REPORT.,,2474,1,
node:3c895a80-af51-4463-9d53-51ab6ee5b841,"<REASONING>: THE CRANE OPERATOR REPORTED THIS CASE TO OCM (OPERATING CENTER MANAGER) AS INSTRUCTED BY HIM. THIS IS A TYPE OF ACCIDENT WITH MINIMAL IMPACT ON THE ENVIRONMENT, WHICH OCCURRED AT WORKPLACE: DEEP ARCTIC IN ABERDEEN, UK.)<|COMPLETE|>(""ENTITY""",,2529,1,
node:29cdb77d-3fa1-4064-9f0f-b87e96df2012,"""FINALIZATION CYCLE""","""02 MAY 2018""",1142,1,"{'""02 MAY 2018""': 1}"
node:f6c1da43-96cd-4228-810e-bb76854ea5b5,"""ANADARKO PETROLEUM COMPANY""",ORGANIZATION,28,3,{'ORGANIZATION': 3}
node:4d6f98a1-67b3-43c5-aed8-a0bcd4197607,"""GREMPPUSH STUDIOS S05 HIGH BAY, 02 MAY 2018""",LOCATION,2288,1,{'LOCATION': 1}
node:fb38de3f-26e0-457b-9d81-d8f53cdc4783,"""SYNERGI SYSTEM OF RECORD USED FOR THIS CASE""",EQUIPMENT/GEOGRAPHICAL INFORMATION SOURCE,3458,1,{'EQUIPMENT/GEOGRAPHICAL INFORMATION SOURCE': 1}
node:544b4ab2-e291-4440-bd93-a4395d1ab945,"""MARKET STRATEGY COMMITTEE""",ORGANIZATION,159,2,"{'""ORGANIZATION""': 1, 'ORGANIZATION': 1}"
node:424d3048-ab73-48e5-88ee-12638a10af67,WEB SLINGS,"GEO,PERSON OR EQUIPMENT",2243,1,"{'GEO,PERSON OR EQUIPMENT': 1}"
node:0f77d367-a0a1-4a6e-84f2-ca96f0611a0f,CHAIN BLOCKS,"GEO,PERSON OR EQUIPMENT",2331,1,"{'GEO,PERSON OR EQUIPMENT': 1}"
node:9ea512a6-711e-4143-9ff5-d2ed043e0e08,STRUCTURAL BEAM,"GEO,PERSON OR EQUIPMENT",1915,1,"{'GEO,PERSON OR EQUIPMENT': 1}"
node:2dc83b21-4fab-4608-8bdf-3df9b8207c5c,"""WORKER",PERSON,1572,1,{'PERSON': 1}
node:b4cfdea4-1a74-4494-b3dc-d1b58e721193,"""BEVEL OF A PIPE",BODY_PART/EQUIPMENT,2892,1,{'BODY_PART/EQUIPMENT': 1}
node:143c9705-ce59-4e18-ab1a-b687267d9349,"""LADDER",GEO,2625,1,{'GEO': 1}
node:7ad6c32a-8dd5-4fb6-ace4-6e88a1b870f8,"""INCIDENT_TYPE",LANDESIST,43,5,"{'""ACCIDENT""': 1, '<INCIDENT_TYPE': 1, 'EQUIPMENT FAILURE': 1, 'LANDESIST': 1}"
node:c6290f66-f7b3-456c-9861-fc4e02910fcf,"""BODY_PART",NONE,197,2,"{'KNEES AND HANDS': 1, 'NONE': 1}"
node:5375c33d-2e58-4088-872b-b3ddf861de04,"""EQUIPMENT",TAP HSS LEAD FROM BAAR,3386,1,{'TAP HSS LEAD FROM BAAR': 1}
node:90bfe69f-379c-4843-a22e-91dd193d28e5,"""LOCATION","KP 105, TIRANA FACILITY, TIRANA, ALBANIA",1689,1,"{'KP 105, TIRANA FACILITY, TIRANA, ALBANIA': 1}"
node:3a7e30a9-5ea8-4c5d-be40-945329833a7a,"""ORGANIZATION",TRANS ADRIATIC PIPELINE AG.,3341,1,{'TRANS ADRIATIC PIPELINE AG.': 1}
node:2d856e16-cf85-4200-977f-0ff823bcb9cb,"""DATE","17/11/2018-LANDSLIDE AT KP 105 OCCURRED ON THIS DATE. THE DEADLINE FOR THE CASE TO BE CLOSED IS BY NOVEMBER 30TH, 2018.",1105,1,"{'17/11/2018-LANDSLIDE AT KP 105 OCCURRED ON THIS DATE. THE DEADLINE FOR THE CASE TO BE CLOSED IS BY NOVEMBER 30TH, 2018.': 1}"
node:61086d64-ddbd-433c-b5a9-557fbb8660aa,"""LANDESIST",,2439,1,
node:ff1566da-a5a7-4b59-9783-657e6d83470d,ORGANIZATION AND DATE,,3247,1,
